0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
Container/motorbike (158).jpg,1995.5,39.833333333333336,0.0,0.0,1.8333333333333333,27.33333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.3333333333333333,0.0,0.0,26.666666666666668,1050.3333333333333,70.5,0.0,0.0,5.333333333333333,37.16666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,38.0,9.0,0.0,0.0,200.83333333333331,1225.1666666666667,96.0,0.0,0.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.166666666666668,3.0,0.0,0.0,1.5,2020.0,3925.0,167.66666666666666,63.833333333333336,29.166666666666668,17.0,11.0,10.833333333333334,6.833333333333333,8.0,1331.6666666666667,7.166666666666667,12.833333333333334,7.333333333333333,15.333333333333334,25.0,58.66666666666666,184.5,1017.5,0.2001128242387841,0.1890249761310744,0.1962303035585309,0.1889850790251915,667.4429413469893,1367.2536830845515,976.7035189266422,1347.8304322458273,0.9516200569510312,0.900430601024321,0.9290776265402254,0.9018450871846092,10.891814438680612,11.380382945287298,11.223220843871871,11.378740518272537
Container/motorbike (464).jpg,858.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.3333333333333333,0.0,0.0,0.6666666666666666,229.83333333333331,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,278.3333333333333,2.5,0.0,0.0,1.6666666666666667,66.83333333333333,0.0,0.0,0.0,1.5,321.0,0.0,0.0,0.0,0.0,0.0,22.5,7.666666666666667,0.0,0.0,0.6666666666666666,92.66666666666669,0.0,0.0,0.0,1.5,82.83333333333333,2.833333333333333,0.0,0.0,4.166666666666667,4535.5,2573.5,68.83333333333333,31.5,16.833333333333332,13.0,7.333333333333333,6.0,5.833333333333333,7.666666666666667,2604.0,8.666666666666666,4.5,10.166666666666666,15.833333333333334,19.0,47.333333333333336,98.83333333333331,1047.8333333333333,0.4065020921763052,0.3936657151974729,0.3993759965579768,0.393759508043508,459.46467611336055,856.9662251655626,758.821242800233,1108.0308201732048,0.9606004352360162,0.9267479347967572,0.9350172285050592,0.9052873456350627,8.194256598124042,8.505204706614121,8.405562609818558,8.534365742826857
Container/motorbike (38).jpg,1061.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,7.166666666666667,0.0,0.0,0.3333333333333333,183.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,11.833333333333334,0.0,0.0,0.3333333333333333,257.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,30.83333333333333,0.0,0.0,0.3333333333333333,5267.666666666667,2290.6666666666665,51.0,19.0,11.833333333333334,6.833333333333333,10.166666666666666,6.166666666666667,7.166666666666667,3.0,3527.5,10.166666666666666,3.6666666666666665,7.666666666666667,5.0,10.333333333333334,18.83333333333333,42.66666666666666,832.3333333333334,0.2227584390190509,0.2109092441080481,0.2212675126725724,0.2108507000986836,682.6146046602315,1412.1262112105994,1139.7680107526878,1445.4183490739615,0.9311040544317628,0.8580373386605513,0.8851941232353963,0.8546904233689413,8.440854430873342,8.894896537396516,8.585112138849786,8.90621089800711
Container/motorbike (459).jpg,713.0,1.3333333333333333,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66666666666669,7.166666666666667,0.0,0.0,0.3333333333333333,228.16666666666663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.33333333333333,7.0,0.0,0.0,0.0,51.333333333333336,0.6666666666666666,0.0,0.0,0.0,186.66666666666663,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,18.666666666666668,0.3333333333333333,0.0,0.0,0.3333333333333333,4968.0,1739.5,56.0,23.166666666666668,9.666666666666666,8.333333333333334,2.333333333333333,4.333333333333333,3.333333333333333,4.0,3824.8333333333335,0.6666666666666666,3.6666666666666665,3.8333333333333335,4.0,7.0,15.333333333333334,35.333333333333336,581.3333333333334,0.5932894423263038,0.5791422979175099,0.5883917477989882,0.5776024383694847,437.4888540031397,847.4623287671229,581.117934183593,815.0496311907269,0.9574125007977948,0.917911415511189,0.9435535735078184,0.9210510387996736,5.595942679553465,5.805970854286013,5.691434860214518,5.808323063257644
Container/motorbike (444).jpg,1142.8333333333333,2.1666666666666665,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,1.6666666666666667,0.0,0.0,26.5,243.66666666666663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,2.833333333333333,4.833333333333333,0.3333333333333333,0.0,7.0,27.5,419.3333333333333,2.6666666666666665,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.333333333333336,10.5,6.5,2.0,116.5,48.833333333333336,78.16666666666667,4283.333333333333,2585.0,57.5,27.666666666666668,13.833333333333334,14.333333333333334,10.333333333333334,8.666666666666666,5.0,7.166666666666667,2521.6666666666665,6.666666666666667,9.666666666666666,14.5,14.0,23.666666666666668,38.66666666666666,89.83333333333333,1051.8333333333333,0.401471917016987,0.3891748954863245,0.3943060266074241,0.3888923193236508,514.9640346408559,995.0816923076924,771.2043422733083,1118.740256410257,0.9531773631810893,0.9098097028493718,0.9299731260304668,0.8986017761757685,8.439947691873249,8.74996219460147,8.652220656896866,8.783105964030241
Container/motorbike (263).jpg,2406.5,12.333333333333334,0.0,0.0,2.333333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.16666666666666,8.666666666666666,0.0,0.0,256.3333333333333,863.1666666666666,0.3333333333333333,0.0,0.6666666666666666,15.833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,56.16666666666666,0.0,0.0,0.3333333333333333,608.0,483.1666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.16666666666669,527.3333333333334,0.0,0.0,0.0,103.66666666666669,1686.8333333333333,4661.333333333333,220.66666666666663,63.66666666666666,36.333333333333336,21.5,20.166666666666668,11.166666666666666,11.0,6.5,860.8333333333334,11.333333333333334,12.166666666666666,12.5,20.666666666666668,36.833333333333336,66.0,196.16666666666663,1035.1666666666667,0.1265219690794693,0.1207708538965152,0.1284084723207113,0.1211621437896336,779.6150880058058,1287.1553258488495,943.054853375766,1294.1391246805397,0.9258265437675104,0.8772742448958581,0.9105177106060688,0.8766080308431388,12.371129547431362,12.636729472109009,12.460477106808474,12.63330287860091
Container/motorbike (319).jpg,2693.0,43.66666666666666,0.6666666666666666,0.0,9.666666666666666,24.166666666666668,12.166666666666666,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,30.83333333333333,1.3333333333333333,0.0,0.0,49.833333333333336,700.8333333333334,18.0,0.0,0.0,1.3333333333333333,13.666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.166666666666668,0.5,0.0,0.0,43.66666666666666,463.8333333333333,3.6666666666666665,0.0,0.0,0.6666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.833333333333336,0.0,0.0,0.0,192.0,3376.0,3975.3333333333335,170.33333333333334,58.66666666666666,27.666666666666668,16.833333333333332,13.5,10.333333333333334,8.0,6.333333333333333,2010.0,6.0,8.5,10.666666666666666,15.666666666666666,32.166666666666664,65.66666666666667,172.5,1164.5,0.2694340418611712,0.2604206969128186,0.2675832581444633,0.2603067299434322,806.5844172459382,1357.515224290247,921.532490280684,1410.958658547045,0.9479336277328276,0.91231005650959,0.940500975709566,0.9088578287584338,10.447163726776996,10.709581710542558,10.53519832586047,10.718128604898194
Container/motorbike (81).jpg,3135.0,302.0,6.166666666666667,0.0,1.0,53.66666666666666,81.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,10.0,0.0,0.0,39.16666666666666,1036.8333333333333,377.0,0.3333333333333333,0.0,1.3333333333333333,25.33333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.8333333333333333,0.0,0.0,0.0,48.333333333333336,5.0,0.0,0.0,2.0,154.5,71.83333333333333,0.0,0.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.833333333333332,2.1666666666666665,0.0,0.0,19.5,1781.8333333333333,4655.833333333333,215.5,96.33333333333331,65.16666666666667,43.66666666666666,34.0,18.666666666666668,14.833333333333334,15.333333333333334,980.3333333333334,22.166666666666668,22.166666666666668,30.666666666666668,43.66666666666666,58.333333333333336,105.16666666666669,214.16666666666663,723.3333333333334,0.1183113909328893,0.1121148321774986,0.1161577257396351,0.1121717556269088,727.4893006439951,1436.1263696294595,1023.130401304466,1440.778449647645,0.9523685394337216,0.9053877700738068,0.93288418229998,0.9052578160941136,11.850718574023135,12.260763645045206,11.993808004951584,12.274544923254297
Container/motorbike (98).jpg,1994.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.33333333333331,20.666666666666668,0.0,0.0,20.33333333333333,1445.8333333333333,24.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.16666666666669,8.0,0.0,0.0,75.0,1193.6666666666667,1045.8333333333333,0.0,0.0,0.0,49.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,57.5,0.0,0.0,2.0,1304.5,5089.666666666667,271.3333333333333,77.33333333333333,30.83333333333333,18.33333333333333,11.166666666666666,10.333333333333334,9.666666666666666,8.333333333333334,445.1666666666667,11.666666666666666,12.333333333333334,15.166666666666666,23.0,29.83333333333333,77.83333333333333,215.66666666666663,1146.3333333333333,0.0582200800644604,0.0514475174785445,0.0534543779325004,0.0513976718582908,469.7068798021729,1060.9071828358203,773.4453443087261,1025.990227434257,0.949812643999101,0.8862250357060552,0.9173235289890166,0.8901052842893364,12.013083958574915,12.692429384374964,12.554839828714863,12.679887724478998
Container/motorbike (74).jpg,2543.0,316.0,0.0,0.0,0.0,27.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.16666666666667,5.0,0.0,0.0,2.0,578.8333333333334,108.16666666666669,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,9.333333333333334,36.16666666666666,0.3333333333333333,0.0,0.0,0.0,791.0,193.33333333333331,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,0.0,0.0,50.5,25.0,0.5,0.0,0.0,12.833333333333334,10.333333333333334,1.3333333333333333,0.0,0.0,0.3333333333333333,2686.5,2829.1666666666665,69.16666666666667,33.833333333333336,16.166666666666668,19.666666666666668,14.333333333333334,14.333333333333334,18.166666666666668,8.5,3187.333333333333,18.5,12.333333333333334,19.83333333333333,23.5,26.33333333333333,47.5,109.33333333333331,1042.6666666666667,0.2900759276077158,0.2687175429630761,0.2798713778459015,0.2686945066783878,505.6349015414773,900.5648988371316,590.7256372483372,1024.5798212005102,0.9699635786591716,0.9463516097012102,0.964875162143372,0.9389638012640672,8.903657501473216,9.408965296181636,9.14539823258374,9.4492251609542
Container/motorbike (49).jpg,1206.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833333333333333,0.0,0.0,0.0,3.333333333333333,233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,2.0,216.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,3.6666666666666665,3869.6666666666665,1854.3333333333333,18.166666666666668,4.166666666666667,3.333333333333333,2.333333333333333,0.6666666666666666,1.3333333333333333,1.1666666666666667,0.3333333333333333,2773.833333333333,0.6666666666666666,0.0,1.3333333333333333,3.333333333333333,3.0,6.5,15.166666666666666,857.0,0.3745939572761543,0.3453613913385679,0.3549581554175449,0.3452543652033062,651.5942158616577,1582.5022836538476,1320.9496527777778,1585.1932091346162,0.9585847388120105,0.8998689133413184,0.916232602221026,0.8996986479993406,7.498132257191091,7.98739228246541,7.855589414973135,7.978591801778899
Container/motorbike (250).jpg,1825.0,12.833333333333334,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.16666666666666,9.333333333333334,0.0,0.0,29.83333333333333,841.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.6666666666666666,0.0,0.0,1.3333333333333333,121.66666666666669,4.833333333333333,0.0,0.0,52.16666666666666,208.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,167.33333333333334,6.666666666666667,0.0,0.0,81.16666666666667,2924.333333333333,3478.1666666666665,139.83333333333334,52.66666666666666,26.666666666666668,17.5,13.0,9.333333333333334,9.5,8.333333333333334,1628.5,8.333333333333334,9.833333333333334,15.5,16.166666666666668,29.83333333333333,47.333333333333336,140.83333333333334,811.3333333333334,0.2210021943111962,0.2156180656382361,0.2254087770829393,0.215185260996446,500.4269135547763,1057.9337903100177,783.0672253692347,1064.2115594329334,0.9648934052361244,0.9258577355463788,0.9451435630276032,0.9254177308947756,10.3200309132624,10.657476555847392,10.471130677511896,10.66122001833361
